date,camera,filename,minio_key,preset,status,started_at,caption_seconds,total_tokens,model,alert_category,full_caption
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T084500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T084500.jpg,lpr_prompts,done,2026-06-08T21:55:18.290364+00:00,1.794,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2010-2016"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [250, 640, 500, 1000]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2010-2016"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 330, 110, 720]
      },
      {
        ""vehicle_id"": 3,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2010-2016"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 330, 110, 720]
      }
    ],
    ""vehicle_count"": {
      ""total"": 3,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 3,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T090000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T090000.jpg,lpr_prompts,done,2026-06-08T21:55:20.141560+00:00,1.518,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [250, 640, 500, 998]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""white"",
          ""finish"": ""glossy"",
          ""full_description"": ""glossy white""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 450, 110, 700]
      }
    ],
    ""vehicle_count"": {
      ""total"": 2,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 2,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T091500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T091500.jpg,lpr_prompts,done,2026-06-08T21:55:21.712928+00:00,0.791,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T093000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T093000.jpg,lpr_prompts,done,2026-06-08T21:55:22.560646+00:00,1.521,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado 1500"",
        ""year_range"": ""2015-2017"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [250, 640, 500, 999]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado 1500"",
        ""year_range"": ""2015-2017"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [250, 640, 500, 999]
      }
    ],
    ""vehicle_count"": {
      ""total"": 2,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 2,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T094500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T094500.jpg,lpr_prompts,done,2026-06-08T21:55:24.131994+00:00,1.824,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado 1500"",
        ""year_range"": ""2015-2017"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [255, 645, 505, 1000]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado 1500"",
        ""year_range"": ""2015-2017"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [255, 645, 505, 1000]
      },
      {
        ""vehicle_id"": 3,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado 1500"",
        ""year_range"": ""2015-2017"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [255, 645, 505, 1000]
      }
    ],
    ""vehicle_count"": {
      ""total"": 3,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 3,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T100000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T100000.jpg,lpr_prompts,done,2026-06-08T21:55:26.011356+00:00,1.819,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Impala"",
        ""year_range"": ""2007-2015"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""silver metallic""
        },
        ""body_style"": ""sedan"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [255, 640, 505, 1000]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Impala"",
        ""year_range"": ""2007-2015"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""silver metallic""
        },
        ""body_style"": ""sedan"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 495, 50, 720]
      },
      {
        ""vehicle_id"": 3,
        ""make"": ""Chevrolet"",
        ""model"": ""Impala"",
        ""year_range"": ""2007-2015"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""silver metallic""
        },
        ""body_style"": ""sedan"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [475, 10, 555, 56]
      }
    ],
    ""vehicle_count"": {
      ""total"": 3,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 3,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T101500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T101500.jpg,lpr_prompts,done,2026-06-08T21:55:27.885575+00:00,0.744,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [],
    ""vehicle_count"": {
      ""total"": 0,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 0,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T103000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T103000.jpg,lpr_prompts,done,2026-06-08T21:55:28.685929+00:00,2.731,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2006-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""silver metallic""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 640, 490, 1000]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2006-2010"",
        ""color"": {
          ""primary"": ""white"",
          ""finish"": ""glossy"",
          ""full_description"": ""white glossy""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [70, 510, 380, 760]
      },
      {
        ""vehicle_id"": 3,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2006-2010"",
        ""color"": {
          ""primary"": ""white"",
          ""finish"": ""glossy"",
          ""full_description"": ""white glossy""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 855, 225, 1000]
      },
      {
        ""vehicle_id"": 4,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2006-2010"",
        ""color"": {
          ""primary"": ""white"",
          ""finish"": ""glossy"",
          ""full_description"": ""white glossy""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.99,
          ""color"": 0.99
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 490, 56, 720]
      }
    ],
    ""vehicle_count"": {
      ""total"": 4,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 4,
        ""pickup_trucks"": 0,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T104500.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T104500.jpg,lpr_prompts,done,2026-06-08T21:55:31.471930+00:00,2.571,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""blue"",
          ""finish"": ""matte"",
          ""full_description"": ""matte blue""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [670, 520, 1000, 999]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""white"",
          ""finish"": ""glossy"",
          ""full_description"": ""glossy white""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [70, 495, 380, 765]
      },
      {
        ""vehicle_id"": 3,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""gray"",
          ""finish"": ""matte"",
          ""full_description"": ""matte gray""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 640, 500, 1000]
      },
      {
        ""vehicle_id"": 4,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""white"",
          ""finish"": ""glossy"",
          ""full_description"": ""glossy white""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 855, 225, 1000]
      },
      {
        ""vehicle_id"": 5,
        ""make"": ""Chevrolet"",
        ""model"": ""Suburban"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""black"",
          ""finish"": ""glossy"",
          ""full_description"": ""glossy black""
        },
        ""body_style"": ""SUV"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [0, 495, 60, 720]
      }
    ],
    ""vehicle_count"": {
      ""total"": 5,
      ""count_confidence"": ""exact"",
      ""breakdown"": {
        ""passenger_cars"": 0,
        ""suvs_crossovers"": 4,
        ""pickup_trucks"": 1,
        ""vans_minivans"": 0,
        ""commercial_trucks"": 0,
        ""motorcycles_scooters"": 0,
        ""buses_coaches"": 0,
        ""other"": 0
      },
      ""notes"": null
    }
  },
  ""meta"": {
    ""image_quality"": ""good"",
    ""lighting_condition"": ""daylight"",
    ""processing_notes"": null
  }
}
```"
vlm_runs/2026-06-05,DT_10th_and_Madison_Jefferson_1,DT_10th_and_Madison_Jefferson_1_20260605T110000.jpg,vlm_runs/2026-06-05/DT_10th_and_Madison_Jefferson_1/DT_10th_and_Madison_Jefferson_1_20260605T110000.jpg,lpr_prompts,done,2026-06-08T21:55:34.096943+00:00,3.63,0,nvidia/cosmos-reason2-8b,Vehicle LPR Analysis,"```json
{
  ""analysis"": {
    ""license_plates"": [],
    ""vehicles"": [
      {
        ""vehicle_id"": 1,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 2,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 3,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 4,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 5,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 6,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 7,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 8,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 9,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 10,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
        ""color"": {
          ""primary"": ""silver"",
          ""finish"": ""metallic"",
          ""full_description"": ""metallic silver""
        },
        ""body_style"": ""pickup truck"",
        ""confidence"": {
          ""make_model"": 0.95,
          ""color"": 0.98
        },
        ""occlusion"": ""none"",
        ""bounding_box"": [260, 650, 490, 1000]
      },
      {
        ""vehicle_id"": 11,
        ""make"": ""Chevrolet"",
        ""model"": ""Silverado"",
        ""year_range"": ""2007-2010"",
       "
